Takim No, Paket No, Zaman, Basinc1, Basinc2, Yukseklik1 , yukseklik2, Irtifa Farki, Inis Hizi, Sicaklik, Pil Gerilimi, GPS Longtitude1, GPS Latitude1, GPS Altitude1, GPS Latitude2, GPS Longtitude, GPS Altitude2, Uydu Statusu, Pitch, Roll, Yaw, Donus Sayisi, Video Aktarim Bilgisi
464474,125,1:13:3,90459,90188,-0.015315,0.457520,0.472835,0.059165,24.930000,15.327789,33.985222,38.349899,958.400024,33.985001,38.349873,0.000000,Bekleme,3.015066,3.683924,26.766050,0,hayir 
464474,126,1:13:4,90461,90190,-0.014179,0.274597,0.288776,0.148310,24.900000,15.332211,33.985229,38.349892,958.200012,33.985001,38.349873,0.000000,Bekleme,-0.189035,5.740495,27.083185,0,hayir 
464474,127,1:13:5,90455,90186,0.091120,-0.182861,-0.273981,-0.116999,24.920000,15.327789,33.985233,38.349880,958.099976,33.980000,38.349876,0.000000,Bekleme,0.999495,8.574797,26.204973,0,hayir 
464474,128,1:13:6,90454,90191,0.129201,-0.182861,-0.312062,-0.042312,24.920000,15.332211,33.985241,38.349876,958.200012,33.980000,38.349876,0.000000,Bekleme,2.981515,10.048804,62.603489,0,hayir 
464474,129,1:13:7,90455,90183,0.075958,0.000000,-0.075958,0.059159,24.930000,15.327789,33.985245,38.349869,958.200012,33.985001,38.349873,0.000000,Bekleme,4.320800,4.879129,112.309029,0,hayir 
464474,130,1:13:8,90455,90187,0.205215,0.640442,0.435227,-0.143619,24.940001,15.296843,33.985241,38.349869,958.000000,33.985001,38.349873,0.000000,Bekleme,1.439111,4.992595,113.428246,0,hayir 
464474,131,1:13:9,90460,90189,-0.068548,0.274597,0.343145,0.304181,24.940001,15.327789,33.985241,38.349869,957.799988,33.985001,38.349869,0.000000,Bekleme,0.449973,7.214615,112.266701,0,hayir 
464474,132,1:13:10,90459,90188,0.136815,0.274597,0.137782,-0.228181,24.959999,15.327789,33.985241,38.349869,957.799988,33.985001,38.349869,0.000000,Bekleme,0.158117,6.792579,112.270607,0,hayir 
464474,133,1:13:11,90452,90194,0.161363,-0.091736,-0.253099,-0.148216,24.959999,15.323368,33.985241,38.349869,957.900024,33.980000,38.349869,0.000000,Bekleme,-0.540984,5.998340,113.105713,0,hayir 
464474,134,1:13:12,90454,90193,0.129150,0.274597,0.145447,0.035792,24.959999,15.318948,33.985241,38.349869,957.900024,33.985001,38.349869,0.000000,Bekleme,-0.187686,5.636335,113.768333,0,hayir 
464474,135,1:13:13,90458,90185,0.083547,0.365784,0.282237,0.050670,24.959999,15.327789,33.985241,38.349869,957.900024,33.985001,38.349873,0.000000,Bekleme,-1.558674,7.842881,127.145660,0,hayir 
464474,136,1:13:15,90455,90183,0.190109,-0.274597,-0.464706,-0.118403,24.969999,15.327789,33.985241,38.349869,-5226.600098,33.980000,38.349873,0.000000,Bekleme,0.859843,4.411611,139.677704,0,hayir 
464474,137,1:13:16,90455,90192,0.296534,-0.549194,-0.845728,-0.118250,24.959999,15.327789,33.985241,38.349869,958.200012,33.980000,38.349880,0.000000,Bekleme,-0.964599,2.844165,138.411270,0,hayir 
464474,138,1:13:17,90454,90188,0.250875,0.091736,-0.159139,0.050733,24.959999,15.327789,33.985241,38.349865,958.400024,33.985001,38.349880,0.000000,Bekleme,-0.875446,-0.443297,146.495804,0,hayir 
464474,139,1:13:18,90451,90186,0.159648,0.091736,-0.067912,0.101364,24.959999,15.327789,33.985241,38.349865,958.599976,33.985001,38.349888,0.000000,Bekleme,-0.155839,-0.177143,155.619751,0,hayir 
464474,140,1:13:19,90459,90184,0.027973,0.182922,0.154949,0.062329,24.980000,15.323368,33.985241,38.349865,958.799988,33.985001,38.349888,0.000000,Bekleme,-2.370740,-0.002901,154.584091,0,hayir 
464474,141,1:13:20,90458,90191,0.030355,-0.091736,-0.122091,-0.002647,24.990000,15.323368,33.985241,38.349861,958.900024,33.980000,38.349892,0.000000,Bekleme,-2.355412,0.583265,154.174316,0,hayir 
464474,142,1:13:21,90455,90190,0.030299,-0.091736,-0.122035,0.000062,24.990000,15.323368,33.985245,38.349861,959.099976,33.980000,38.349892,0.000000,Bekleme,-1.442634,0.460280,153.445923,0,hayir 
464474,143,1:13:22,90459,90190,0.053050,-0.182861,-0.235911,-0.025279,25.000000,15.323368,33.985245,38.349861,959.099976,33.980000,38.349892,0.000000,Bekleme,1.959606,0.973130,149.173141,0,hayir 
